"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.453908792E0,-3.649303477E-2,9.528120132E-3,-1.643652320E-3,3.775219534E-2
1.463885792E0,-2.535115621E-2,-5.827554390E-3,-2.125229001E-2,3.359019711E-2
1.473863792E0,-8.272983315E-3,1.943093715E-3,-7.780305147E-3,1.152176264E-2
1.483841792E0,1.815386300E-2,2.314154366E-3,-1.930575192E-2,2.660131781E-2
1.493819792E0,8.567209040E-3,6.353054624E-3,-2.050326169E-2,2.311151474E-2
1.503796792E0,7.272395096E-3,-8.051323593E-3,-1.601318479E-2,1.934253419E-2
1.513774792E0,2.203832938E-2,-2.783037107E-3,-4.265602291E-2,4.809334203E-2
1.523752792E0,2.103437844E-2,-1.411351578E-2,-1.840645015E-2,3.131187972E-2
1.533730792E0,-2.245363073E-3,-1.966944873E-2,-1.855613887E-2,2.713409587E-2
1.543708792E0,-3.840870139E-2,-9.487016033E-4,-1.556411862E-2,4.145322865E-2
1.553685792E0,-3.757827342E-2,6.896672091E-3,-2.739011228E-2,4.700966890E-2
1.563663792E0,-3.373080781E-2,6.964353612E-3,-1.272003293E-2,3.671605717E-2
1.573641792E0,-2.716868096E-2,4.947402254E-3,-9.277777076E-3,2.913230444E-2
1.583619792E0,-3.924065853E-3,9.757669028E-3,-2.634170651E-2,2.836363693E-2
1.593596792E0,-1.369574707E-2,-7.284013582E-3,-1.810882688E-2,2.384449522E-2
1.603574792E0,6.095830240E-3,-1.109884671E-2,-3.038271725E-2,3.291584804E-2
1.613552792E0,2.102704658E-2,4.940897226E-4,-1.691014767E-2,2.698766212E-2
1.623530792E0,4.037826746E-3,-1.501071621E-2,-2.858528316E-2,3.253834752E-2
1.633508792E0,-1.679046932E-2,-1.426621947E-2,-5.163851559E-2,5.614250770E-2
1.643485792E0,-4.070785856E-2,-7.128952732E-3,-1.571380734E-2,4.421397355E-2
1.653463792E0,-2.712947950E-2,-1.408914020E-2,-1.676104367E-2,3.486323442E-2
1.663441792E0,-2.104420451E-2,-7.081782147E-3,-2.125170529E-2,3.073508027E-2
1.673419792E0,-2.071813544E-2,-1.060712328E-3,7.639387250E-3,2.210715912E-2
1.683396792E0,-2.657757771E-2,-9.188780626E-3,-1.286679804E-2,3.092500313E-2
1.693374792E0,-9.769838545E-3,9.607249405E-4,1.501564980E-3,9.931134628E-3
1.703352792E0,3.921688138E-3,6.873676088E-3,-3.502306759E-2,3.590602073E-2
1.713330792E0,2.117555216E-2,-8.785030385E-3,-2.918462276E-2,3.711230219E-2
1.723307792E0,-5.769238692E-3,-1.728257876E-2,-2.155049801E-2,2.822048207E-2
1.733285792E0,-7.101157901E-3,-1.990340131E-2,-1.990333736E-2,2.902954814E-2
1.743263792E0,-7.617532139E-3,-9.012350030E-3,-2.948341548E-2,3.175722024E-2
1.753241792E0,-2.650823567E-2,-7.807503836E-3,-4.475166500E-2,5.259615190E-2
1.763218792E0,-3.108941265E-2,-5.766816437E-5,-1.735804439E-2,3.560697417E-2
1.773196792E0,-4.551760913E-2,-4.066729350E-3,-3.187726557E-2,5.571849863E-2
1.783174792E0,-5.128833590E-2,5.614140155E-3,-6.431937218E-3,5.199405529E-2
1.793152792E0,-2.849384961E-2,-1.811513091E-3,-1.690956295E-2,3.318304332E-2
1.803130792E0,-2.038431881E-2,-5.662187822E-3,-1.855613887E-2,2.814091531E-2
1.813107792E0,-3.496013408E-3,-9.354932914E-3,-4.634503126E-3,1.100979104E-2
