"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.516290583E0,-3.366310802E-2,-4.486112213E-2,1.054428399E-2,5.706931790E-2
1.526236583E0,-2.675407911E-2,-5.843875431E-2,2.521260917E-2,6.904016523E-2
1.536182583E0,-1.946160991E-2,-7.432136802E-2,-3.976691365E-3,7.693005966E-2
1.546128583E0,-3.489370480E-2,-8.560340161E-2,-2.837653756E-2,9.669922898E-2
1.556074583E0,-4.518407573E-2,-8.511521392E-2,-2.792805612E-2,1.003303377E-1
1.566020583E0,-5.545058956E-2,-8.340877712E-2,-3.586097360E-2,1.063851560E-1
1.575966583E0,-6.661828724E-2,-8.023253303E-2,-5.157887399E-2,1.163427514E-1
1.585912583E0,-5.368873212E-2,-4.920304064E-2,-5.352482736E-2,9.037879347E-2
1.595858583E0,-4.478449163E-2,-2.750497809E-2,-3.256899118E-2,6.182971532E-2
1.605804583E0,-3.568175187E-2,-6.398978108E-3,6.948831081E-3,3.691098198E-2
1.615750583E0,-3.939607684E-2,-9.613612820E-3,1.907303274E-2,4.481353590E-2
1.625696583E0,-4.805174215E-2,4.666078091E-4,-5.326813459E-3,4.834834628E-2
1.635642583E0,-7.663120550E-2,2.561509861E-3,-2.792981029E-2,8.160255690E-2
1.645588583E0,-9.444374300E-2,-3.264381727E-3,-3.316950023E-2,1.001523466E-1
1.655534583E0,-1.093979696E-1,-1.548763430E-2,-5.457557201E-2,1.232326078E-1
1.665480583E0,-1.232246795E-1,-1.914907395E-2,-6.071339428E-2,1.386979629E-1
1.675426583E0,-1.076331155E-1,-1.831673651E-2,-6.460530102E-2,1.268630573E-1
1.685372583E0,-9.740371319E-2,-1.832310906E-2,-2.868000805E-2,1.031783046E-1
1.695318583E0,-8.612145578E-2,-1.437865504E-2,-9.221059084E-3,8.779908198E-2
1.705264583E0,-7.827382542E-2,-2.455981323E-3,4.998784661E-3,7.847172382E-2
1.715210583E0,-6.156591833E-2,-2.849498936E-3,-1.737207770E-3,6.165630409E-2
1.725156583E0,-5.428557753E-2,-1.067460380E-2,-3.511837721E-2,6.552992837E-2
1.735102583E0,-3.348453268E-2,-1.726290379E-2,-2.464133620E-2,4.501574420E-2
1.745048583E0,-2.386820639E-2,-2.541058767E-2,-3.871266067E-2,5.209663461E-2
