"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.493333334E-1,-1.716156332E-1,2.174169282E-2,6.174659729E-2,1.836770782E-1
9.593103334E-1,-1.272241019E-1,6.747714272E-2,-7.491394222E-2,1.623306368E-1
9.692883333E-1,-1.744609066E-1,9.390147770E-2,-2.058336854E-2,1.991927973E-1
9.792663333E-1,-8.702612054E-2,3.291111725E-2,3.900034368E-2,1.008846574E-1
9.892433333E-1,-3.988385340E-2,5.854150085E-3,-1.443712628E-1,1.498934767E-1
9.992213334E-1,4.846683507E-2,-5.220514733E-2,1.169875824E-1,1.369689963E-1
1.009199333E0,1.292187516E-1,-3.365221529E-2,-1.461622649E-1,1.979731423E-1
1.019177333E0,1.299065029E-1,-8.078006082E-2,6.893750310E-2,1.677900386E-1
1.029154333E0,1.041838612E-1,-7.360573735E-2,-7.057063043E-2,1.457816703E-1
1.039132333E0,4.344124458E-2,-1.811445482E-2,7.712477446E-3,4.769441805E-2
1.049110333E0,-4.789881005E-2,1.389769871E-2,-1.443969905E-2,5.192250901E-2
1.059087333E0,-7.613124115E-2,5.312393677E-2,-3.659655333E-2,9.978690422E-2
1.069065333E0,-1.323795462E-1,3.538661823E-2,2.627387881E-2,1.395237389E-1
1.079043333E0,-9.436526240E-2,5.051777794E-2,-5.620226741E-2,1.208947621E-1
1.089021333E0,-8.764583403E-2,2.257627322E-2,2.912030339E-2,9.507614004E-2
1.098998333E0,-2.368313059E-3,1.311311200E-2,-4.422366142E-2,4.618760486E-2
1.108976333E0,5.270990822E-2,-2.960242460E-2,-4.347463310E-2,7.446261941E-2
1.118954333E0,9.097586903E-2,-6.318181464E-2,1.370587349E-2,1.116082498E-1
1.128931333E0,1.032598459E-1,-3.521319347E-2,-4.826350272E-2,1.192976549E-1
1.138909333E0,4.991847031E-2,-2.600655142E-2,2.508163154E-2,6.162209536E-2
1.148887333E0,7.240525487E-3,-2.180804959E-2,-7.998991013E-3,2.433105204E-2
1.158865333E0,-2.873037633E-2,2.096724738E-2,-5.814588189E-2,6.816159893E-2
1.168842333E0,-1.011679679E-1,4.279811938E-2,1.505073309E-2,1.108745296E-1
1.178820333E0,-9.801859360E-2,5.231570539E-2,-3.943654597E-2,1.178974931E-1
1.188798333E0,-1.138283318E-1,5.487176090E-2,-2.641538143E-2,1.290952038E-1
1.198775333E0,-5.133827477E-2,2.074857065E-2,-5.306348205E-3,5.562624356E-2
1.208753333E0,1.214751971E-2,6.974832918E-3,-3.030494928E-2,3.338563285E-2
1.218731333E0,4.418712089E-2,-3.319922967E-2,2.523190498E-2,6.075639499E-2
1.228709333E0,6.801442418E-2,-3.459793847E-2,-5.829381645E-2,9.602681021E-2
1.238686333E0,5.999730223E-2,-4.477739275E-2,1.581671834E-3,7.488119164E-2
1.248664333E0,4.993474659E-2,-3.494015590E-2,-2.970327079E-2,6.779806566E-2
1.258642333E0,2.769710024E-2,8.219010774E-3,-2.356778741E-2,3.728434126E-2
1.268619333E0,-3.278582010E-2,1.117821353E-2,-1.353747368E-2,3.719039730E-2
1.278597333E0,-7.997075136E-2,2.327080367E-2,-2.012260795E-2,8.568413346E-2
1.288575333E0,-8.073597830E-2,2.505280660E-2,-1.518171072E-2,8.588612024E-2
1.298553333E0,-6.232632588E-2,2.864254019E-2,-1.742587209E-2,7.077165410E-2
1.308530333E0,-4.871512704E-2,1.105823597E-2,-2.416127980E-2,5.549068054E-2
1.318508333E0,1.556530634E-2,5.686983671E-3,-2.910100758E-2,3.348864266E-2
1.328489583E0,3.831659175E-2,-3.467692156E-2,-3.194450855E-2,6.075443786E-2
1.338466583E0,8.299639310E-2,-3.261008615E-2,-1.502851367E-2,9.043049933E-2
1.348444583E0,5.884104274E-2,-3.644953240E-2,-2.520734668E-2,7.366306435E-2
1.358422583E0,4.489318132E-2,-1.333927134E-2,-2.311228931E-2,5.222558574E-2
1.368400583E0,-4.223896111E-3,9.319374533E-3,-2.206329882E-2,2.432038641E-2
1.378377583E0,-4.249786486E-2,1.247626799E-2,-1.846960008E-2,4.798803922E-2
1.388355583E0,-5.542826965E-2,3.314528910E-2,-1.637337327E-2,6.662575041E-2
1.398333583E0,-9.311672654E-2,3.905618459E-2,-1.532672167E-2,1.021323588E-1
1.408310583E0,-5.382014373E-2,3.600771130E-2,-2.670247972E-2,7.004416869E-2
1.418288583E0,-2.547042798E-2,1.117527165E-2,-2.011617601E-2,3.432622810E-2
1.428266583E0,1.056490227E-2,-9.460255885E-3,-2.281057298E-2,2.685955773E-2
1.438244583E0,2.917043870E-2,-3.046295201E-2,-2.325846970E-2,4.816494941E-2
1.448221583E0,4.425616829E-2,-1.832941309E-2,-2.101313889E-2,5.230800915E-2
1.458199583E0,7.410502561E-2,-2.678240385E-2,-3.313850999E-2,8.548106703E-2
1.468177583E0,3.756689876E-2,-1.480418159E-2,-2.475594163E-2,4.736340698E-2
1.478154583E0,3.578415466E-3,-4.579548435E-3,-1.966710985E-2,2.050786510E-2
1.488132583E0,-3.922634313E-2,2.506158656E-2,-1.592606127E-2,4.919785101E-2
1.498110583E0,-6.516176409E-2,4.114011398E-2,-2.026528001E-2,7.968215642E-2
1.508088583E0,-6.979729048E-2,3.073989077E-2,-2.355726242E-2,7.982197226E-2
1.518065583E0,-4.413925138E-2,2.072720091E-2,-1.337725997E-2,5.056521981E-2
