"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.550921375E0,-4.168754127E-2,-9.662421539E-2,-2.622066915E-2,1.084509732E-1
1.560867375E0,-3.169609782E-2,-9.470485772E-2,-3.385888696E-2,1.054517753E-1
1.570812375E0,-2.386371362E-2,-9.571943186E-2,-2.937231839E-2,1.029291968E-1
1.580758375E0,-2.410295839E-2,-9.716061520E-2,-4.449321806E-2,1.095480908E-1
1.590704375E0,-2.050057105E-2,-9.517016818E-2,-3.117384553E-2,1.022225169E-1
1.600650375E0,-1.540940038E-2,-1.068836395E-1,-2.474015415E-2,1.107864488E-1
1.610596375E0,-1.565482356E-2,-1.026220608E-1,-1.456482947E-2,1.048260231E-1
1.620542375E0,-2.361484836E-2,-1.134680611E-1,-3.343028605E-2,1.206244004E-1
1.630488375E0,-2.233373255E-2,-1.141965511E-1,-3.433075726E-2,1.213187899E-1
1.640433375E0,-2.941247003E-2,-1.163652925E-1,-1.936480880E-2,1.215770148E-1
1.650379375E0,-1.912729307E-2,-1.164970102E-1,-2.296026170E-2,1.202687837E-1
1.660325375E0,-2.373884131E-2,-1.064132949E-1,-3.508738697E-2,1.145357876E-1
1.670271375E0,-1.586475002E-2,-1.004702215E-1,-3.838404715E-2,1.087165616E-1
1.680217375E0,-9.801386101E-3,-9.881487474E-2,-2.955416679E-2,1.036045144E-1
1.690162375E0,-1.392628839E-2,-1.078872135E-1,-2.476880550E-2,1.115665097E-1
1.700108375E0,-1.765011052E-2,-1.060714338E-1,-2.731760681E-2,1.109456043E-1
1.710054375E0,-1.455246581E-2,-9.994959089E-2,-2.567453921E-2,1.042155312E-1
1.720000375E0,-1.314304244E-2,-9.726003614E-2,-2.777193546E-2,1.019977186E-1
1.729946375E0,-1.913878194E-2,-1.052283932E-1,-2.283571601E-2,1.093653402E-1
1.739892375E0,-1.926364740E-2,-1.063044088E-1,-2.568155587E-2,1.110461965E-1
1.749838375E0,-2.609513902E-2,-1.028429759E-1,-3.676086009E-2,1.122897805E-1
1.759783375E0,-3.221421137E-2,-1.022015364E-1,-4.290043652E-2,1.154268465E-1
1.769729375E0,-3.766498581E-2,-1.015933163E-1,-3.257600784E-2,1.131417225E-1
1.779675375E0,-3.657562440E-2,-9.442851283E-2,-3.183048785E-2,1.061494244E-1
1.789621375E0,-3.622539218E-2,-9.327346846E-2,-2.554531574E-2,1.032704319E-1
1.799567375E0,-3.401220506E-2,-9.222924711E-2,-2.195687950E-2,1.007232281E-1
1.809513375E0,-3.113510773E-2,-8.845885282E-2,-2.600081384E-2,9.731601048E-2
1.819458375E0,-3.513368504E-2,-8.737434964E-2,-3.079319179E-2,9.908013655E-2
1.829404375E0,-4.609929289E-2,-8.831446314E-2,-3.588553190E-2,1.058884347E-1
1.839350375E0,-4.852856888E-2,-9.279708484E-2,-2.600783050E-2,1.079014745E-1
1.849296375E0,-4.578404574E-2,-8.832232947E-2,-3.214857638E-2,1.045492405E-1
1.859242375E0,-3.260512058E-2,-8.429890607E-2,-3.738943577E-2,9.781293043E-2
1.869188375E0,-3.336591186E-2,-9.492858681E-2,-3.918745458E-2,1.079832268E-1
1.879134375E0,-2.787693638E-2,-9.207425022E-2,-3.170652688E-2,1.012921269E-1
1.889079375E0,-2.544797559E-2,-9.457345068E-2,-2.661944926E-2,1.014905519E-1
1.899025375E0,-2.722655013E-2,-9.391091547E-2,-1.360120833E-2,9.871949121E-2
1.908971375E0,-2.765316161E-2,-9.739084932E-2,-2.258545518E-2,1.037293481E-1
1.918917375E0,-2.764445246E-2,-1.006628872E-1,-3.456230700E-2,1.099626559E-1
1.928863375E0,-2.045393037E-2,-1.025141979E-1,-2.708079457E-2,1.079856170E-1
1.938809375E0,-2.355065918E-2,-1.009979418E-1,-2.648613274E-2,1.070361296E-1
1.948754375E0,-1.931553687E-2,-9.667669415E-2,-3.651820064E-2,1.051334967E-1
1.958700375E0,-2.022210654E-2,-1.081813559E-1,-2.933548093E-2,1.138978042E-1
1.968646375E0,-1.624060036E-2,-1.009598984E-1,-1.826085448E-2,1.038754879E-1
1.978592375E0,-1.829440745E-2,-1.010469123E-1,-1.482035279E-2,1.037535863E-1
1.988538375E0,-2.522121326E-2,-9.944330424E-2,-1.706743777E-2,1.040018163E-1
1.998484375E0,-2.115685020E-2,-1.028534826E-1,-4.251685917E-2,1.132878392E-1
2.008429375E0,-1.861840487E-2,-1.014172512E-1,-3.697954595E-2,1.095426431E-1
2.018375375E0,-1.813269768E-2,-9.512127997E-2,-3.249063849E-2,1.021395820E-1
2.028321375E0,-1.754237101E-2,-8.937929593E-2,-3.578671396E-2,9.786256801E-2
2.038267375E0,-2.467937280E-2,-8.953699716E-2,-3.563877940E-2,9.947898220E-2
2.048213375E0,-2.670337051E-2,-9.795158817E-2,-3.593932629E-2,1.076996694E-1
2.058159375E0,-2.696919270E-2,-8.574799228E-2,-2.261995375E-2,9.269151980E-2
2.068105375E0,-3.397171766E-2,-9.820000347E-2,-2.651536882E-2,1.072398390E-1
2.078050375E0,-2.409350691E-2,-9.478128266E-2,-3.160829365E-2,1.027768108E-1
2.087996375E0,-3.696310523E-2,-8.836114037E-2,-4.104160666E-2,1.042035304E-1
