Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
12.15204842,-5.553325238,-2.839759338,3.882514941,7.346943348,Go Away
12.16202642,-4.98916833,-3.254123445,3.901908985,7.120815526,Go Away
12.17200442,-4.534598184,-3.622151291,4.034811519,7.068399017,Go Away
12.18198142,-4.216871011,-4.019919831,4.135187162,7.144335479,Go Away
12.19195942,-3.791248675,-4.487263219,4.1287026,7.180200754,Go Away
12.20193742,-3.402950871,-4.985845358,4.01614136,7.250387575,Go Away
12.21191542,-3.160639331,-5.372063307,4.029756017,7.422104736,Go Away
12.22189342,-3.37217639,-6.047996759,3.707348732,7.8545702,Go Away
12.23187142,-3.095367447,-6.136941095,3.597098311,7.757735617,Go Away
12.24184942,-2.894385489,-6.344940004,3.434106005,7.773597306,Go Away
12.25182642,-2.622699584,-6.871348457,3.600390294,8.188821221,Go Away
12.26180442,-2.162655274,-7.390511625,3.687056847,8.537630123,Go Away
12.27178242,-1.760108098,-7.83776749,3.619357492,8.810693979,Go Away
12.28176042,-1.423608439,-8.185387384,3.585110642,9.048770409,Go Away
12.29173842,-1.166495111,-8.457532588,3.397757666,9.188869652,Go Away
12.30171642,-0.9622388577,-8.721961806,3.086491666,9.301878959,Go Away
12.31169442,-0.8660251169,-8.945879175,2.753488934,9.400024204,Go Away
12.32167142,-0.7219783746,-8.969087943,2.417748536,9.317258142,Go Away
12.33164942,-0.4653225911,-8.923067433,2.178132562,9.196842881,Go Away
12.34162742,0.06393084297,-8.77833832,2.106322029,9.027729687,Go Away
12.35160542,0.8078143309,-8.653603177,2.198146411,8.964890383,Go Away
12.36158342,1.640803556,-8.470329219,2.346681769,8.941231946,Go Away
12.37156142,2.461182531,-8.281035553,2.435110673,8.97567453,Go Away
12.38153942,3.302631361,-8.071989992,2.374380614,9.038920269,Go Away
12.39151642,4.022165161,-7.643160458,2.127822826,8.895130373,Go Away
12.40149442,4.5898801,-7.074283093,1.730344309,8.608517412,Go Away
12.41147242,5.027450051,-6.53407755,1.191940293,8.330074736,Go Away
12.42145042,5.580430006,-6.104885489,0.6350266233,8.295425529,Go Away
12.43142842,6.290687199,-5.61549342,0.2153555837,8.435217235,Go Away
12.44140642,7.053253582,-5.046226045,0.002502608299,8.672530753,Go Away
12.45138442,7.645305217,-4.399135154,-0.07050426453,8.820887303,Go Away
12.46136142,8.069959838,-3.629331672,-0.163339338,8.850027114,Go Away
12.47133942,8.434543675,-2.85113802,-0.241112861,8.90666326,Go Away
12.48131742,8.764204431,-2.182846295,-0.2905870298,9.03662205,Go Away
12.49129542,9.055743095,-1.634375128,-0.3448310646,9.208505499,Go Away
12.50127342,9.229552165,-1.198832991,-0.409688673,9.316097816,Go Away
12.51125142,9.340714751,-0.7588247502,-0.5685496286,9.38871747,Go Away
12.52122942,9.286091816,-0.1813993406,-0.7724797529,9.319931969,Go Away
12.53120642,9.219648736,0.4808954805,-0.8360179371,9.269957349,Go Away
12.54118442,9.443388934,1.036818339,-0.7581184065,9.530337368,Go Away
12.55116242,9.81518765,1.427410006,-0.6591776705,9.94031806,Go Away
12.56114042,10.11217709,1.604842011,-0.677971791,10.26115437,Go Away
12.57111842,10.19096013,1.641939086,-0.8981346631,10.36138399,Go Away
12.58109642,10.12940065,1.682540982,-1.301985184,10.3504042,Go Away
12.59107442,9.979806651,1.589942136,-1.703675743,10.24826658,Go Away
12.60105142,9.684194232,1.368212795,-1.894874724,9.962237419,Go Away
12.61102942,9.317021833,1.07923755,-1.906898354,9.571202164,Go Away
12.62100742,8.878175434,0.7848670793,-1.825212459,9.097769831,Go Away
12.63098542,8.382868322,0.4877285367,-1.692576558,8.565931113,Go Away
12.64096342,7.965705153,0.1243527353,-1.458414575,8.099067555,Go Away
12.65094142,7.595710303,-0.2253475982,-1.081954751,7.675690369,Go Away
12.66091942,7.138140535,-0.5705642867,-0.6849814332,7.193593919,Go Away
12.67089642,6.688103735,-0.9079620785,-0.3219570494,6.757128314,Go Away
12.68087442,6.232562367,-1.239254792,0.07794923186,6.355050132,Go Away
12.69085242,5.72201741,-1.60683825,0.5230047888,5.966317659,Go Away
12.70083042,5.095830899,-1.942012931,0.8476264143,5.518820283,Go Away
12.71080842,4.474128619,-2.17013971,1.042797117,5.080822678,Go Away
12.72078642,3.896056215,-2.381110175,1.147118169,4.707952823,Go Away
12.73076442,3.541940649,-2.63667209,1.104027698,4.551511884,Go Away
12.74074142,3.367347175,-2.840262199,1.037658584,4.525798459,Go Away
12.75071942,3.210830076,-3.001304458,1.064197049,4.522142588,Go Away
12.76069742,2.956924676,-3.251629608,1.168957519,4.547852276,Go Away
12.77067542,2.711347174,-3.556667739,1.179399769,4.625178128,Go Away
12.78065342,2.460079161,-3.797326271,1.009912669,4.635903352,Go Away
12.79063142,2.197630102,-4.003605514,0.8561534089,4.646658352,Go Away
12.80060942,1.852743197,-4.182436173,1.034191185,4.689880713,Go Away
12.81058642,1.579411154,-4.363384109,1.41864006,4.852442693,Go Away
12.82056442,1.618863049,-4.51123388,1.766517816,5.108085149,Go Away
12.83054242,2.113186222,-4.601258197,2.051681261,5.46319769,Go Away
12.84052042,3.030687302,-4.779676042,2.240566207,6.086912642,Go Away
12.85049842,4.326603953,-5.492113076,2.153685353,7.315816319,Go Away
12.86047642,4.513423662,-5.816776802,1.850396709,7.591432902,Go Away
12.87045442,3.851487275,-5.866465856,1.3161372,7.140139564,Go Away
12.88043142,3.155658088,-6.181983951,0.9255183434,7.002263045,Go Away
12.89040942,2.304374825,-6.303898982,0.8845656145,6.769914478,Go Away
12.90038742,1.605050172,-6.220505993,1.187441153,6.533061866,Go Away
12.91036542,0.9915585512,-5.723569261,1.579502517,6.019739334,Go Away
12.92034342,0.802044737,-5.193937823,1.788203092,5.551390471,Go Away
12.93032142,1.552727532,-5.935955336,2.043075913,6.466891659,Go Away
12.94029942,2.138660348,-6.483225485,2.043682562,7.126199491,Go Away
12.95027642,2.239131008,-6.245971202,1.666199183,6.841204838,Go Away
12.96025442,1.993723367,-6.009218609,1.329516799,6.469409252,Go Away
12.97023242,1.584425288,-5.990808651,1.119893971,6.29717034,Go Away
12.98021042,1.078953375,-5.822918133,1.120350054,6.027080571,Go Away
12.99018842,0.6233020788,-5.511466191,1.153602877,5.665294754,Go Away
13.00016642,0.01995888591,-5.148772759,1.148290243,5.275303761,Go Away
13.01014342,-0.4022814202,-4.814733608,1.269797723,4.995585683,Go Away
13.02012142,-0.4602945703,-4.499562837,1.391351981,4.732208486,Go Away
13.03009942,-0.7885198349,-4.257122074,1.578296821,4.608239657,Go Away
13.04007742,-1.270626274,-4.058051278,1.84708163,4.636160249,Go Away
13.05005542,-1.671112599,-3.784513267,1.705126437,4.47466358,Go Away
13.06003462,-2.684905187,-3.463703442,1.821904104,4.746081748,Go Away
13.07001263,-3.625407606,-3.32283583,1.593197281,5.169438639,Go Away
13.07998963,-4.494564638,-3.122345331,1.341007454,5.634576527,Go Away
13.08996763,-5.625486311,-3.054863784,1.059819531,6.488567363,Go Away
13.09994562,-6.743376296,-2.863884366,0.9648642576,7.389581893,Go Away
13.10992363,-7.874345917,-2.443669827,1.379408458,8.359402702,Go Away
13.11990163,-9.045827971,-2.049277763,2.01910613,9.492277524,Go Away
13.12987962,-10.09389284,-1.800894181,2.566392651,10.56959147,Go Away
13.13985763,-10.74399213,-1.767832562,2.759617401,11.23272394,Go Away
13.14983463,-10.97534891,-1.611775931,2.613293753,11.39672802,Go Away
13.15981263,-11.06622867,-1.384128331,2.246215056,11.37641026,Go Away
13.16979062,-10.95886327,-1.242137762,1.997122207,11.20839362,Go Away
13.17976863,-10.65053023,-1.155644579,1.994121562,10.897056,Go Away
13.18974663,-10.43386517,-1.093897981,2.210958392,10.72149673,Go Away
13.19972463,-10.53777019,-1.089529234,2.426891973,10.86837058,Go Away
13.20970262,-10.82892644,-1.054894714,2.628259701,11.19313182,Go Away
13.21968063,-11.18101653,-1.067754203,2.911768384,11.60317305,Go Away
13.22965763,-11.54041097,-1.038680093,3.255765928,12.03577806,Go Away
13.23963563,-11.68844843,-1.044367387,3.576716087,12.26798386,Go Away
13.24961362,-11.30929743,-1.17453167,3.975321363,12.04503686,Go Away
13.25959163,-10.6165392,-1.370844042,4.295210837,11.53425134,Go Away
13.26956963,-9.789596726,-1.664095063,4.457244199,10.88450469,Go Away
13.27954762,-8.994539119,-2.046539804,4.355822489,10.20113958,Go Away
13.28952462,-8.362555094,-2.349443994,4.018690161,9.570897836,Go Away
13.29950263,-7.766256042,-2.703612769,3.705620295,9.019749259,Go Away
13.30948063,-7.272216606,-3.11458783,3.524500451,8.660709852,Go Away
13.31945862,-6.760482325,-3.516376914,3.508869089,8.389349805,Go Away
13.32943663,-6.160277917,-3.964166045,3.691938395,8.203294799,Go Away
13.33941463,-5.479576061,-4.408107707,3.950057883,8.065985659,Go Away
13.34939263,-4.761902261,-4.833707238,4.167377254,7.962880885,Go Away
13.35936962,-4.021395083,-5.334510734,4.325978301,7.958813444,Go Away
13.36934763,-3.250582371,-5.852569363,4.380560889,8.000510459,Go Away
13.37932563,-2.673676779,-6.277599376,4.219919164,8.022750102,Go Away
13.38930363,-2.400996555,-6.737117436,3.893377898,8.143213571,Go Away
13.39928162,-2.184180629,-7.113430202,3.562462914,8.250010683,Go Away
13.40925963,-1.857365713,-7.415661085,3.322027745,8.335328731,Go Away
13.41923763,-1.583395008,-7.72796672,3.234774424,8.525982345,Go Away
13.42921463,-1.280450181,-8.0172238,3.227078319,8.736673544,Go Away
13.43919262,-0.7902199128,-8.256583666,3.284115568,8.920820389,Go Away
13.44917063,-0.1711003473,-8.441858541,3.343814763,9.08159392,Go Away
13.45914863,0.4098102951,-8.483694785,3.348371791,9.129765349,Go Away
13.46912662,1.018679984,-8.345494089,3.348224441,9.04961808,Go Away
13.47910463,1.486820641,-8.21036435,3.308368942,8.97585781,Go Away
13.48908263,1.678122387,-8.036899096,3.180190081,8.804626669,Go Away
13.49905963,1.698351853,-7.784243832,2.952193694,8.496722818,Go Away
13.50903762,1.686221512,-7.501861323,2.681155368,8.143086663,Go Away
13.51901563,1.705592752,-7.228825003,2.413610169,7.809639659,Go Away
13.52899363,1.830129383,-6.928067034,2.216658404,7.500737355,Go Away
13.53897163,1.971407761,-6.751618531,2.056272787,7.327964186,Go Away
13.54894962,1.994860358,-6.622790921,1.916604147,7.177339263,Go Away
13.55892763,1.941555532,-6.468993947,1.694243307,6.963331168,Go Away
13.56890463,2.062177451,-6.239088444,1.456649593,6.730574158,Go Away
13.57888263,2.303493357,-6.028357716,1.241442528,6.571784989,Go Away
13.58886062,2.5298496,-5.702389476,0.9889784673,6.31628555,Go Away
13.59883863,2.623349209,-5.250419002,0.7888352922,5.922087629,Go Away
13.60881663,2.72012823,-4.784554959,0.6292717937,5.53958904,Go Away
13.61879462,2.990069618,-4.340923199,0.4995077527,5.294680211,Go Away
13.62877263,3.360022368,-4.084949639,0.4268408954,5.306482547,Go Away
13.63874963,3.741994069,-3.845307353,0.3240281332,5.375304874,Go Away
13.64872763,4.064296397,-3.563386189,0.1488171932,5.40725188,Go Away
13.65870562,4.390683881,-3.143822154,-0.1322917923,5.401779688,Go Away
13.66868363,4.707168229,-2.639659433,-0.4168482962,5.412854807,Go Away
13.67866163,5.186727036,-2.031272432,-0.5361291566,5.596037841,Go Away
13.68863963,5.840487846,-1.398447577,-0.4641908625,6.023489609,Go Away
13.69861762,6.688282076,-0.8171659291,-0.2408490054,6.742320485,Go Away
13.70859463,7.696740834,-0.4256749606,0.1250146401,7.709516671,Go Away
13.71857263,8.66453747,-0.1838732976,0.3504166174,8.673569667,Go Away
13.72855063,9.405729942,0.0623570466,0.3332446606,9.411838085,Go Away
13.73852862,9.906304811,0.4998246717,0.125320888,9.91969783,Go Away
13.74850663,10.43765416,1.033564948,-0.004017183334,10.48870331,Go Away
13.75848463,11.04974771,1.468748066,0.1212231593,11.14759348,Go Away
13.76846263,11.6307177,1.725870019,0.4797967887,11.76785565,Go Away
13.77843962,12.08997673,1.833935335,0.8113817172,12.25517019,Go Away
13.78841763,12.47006446,1.769132983,1.024821461,12.636558,Go Away
13.79839563,12.66498373,1.588272171,1.169502772,12.81765026,Go Away
13.80837363,12.70993128,1.47496658,1.282424201,12.8593348,Go Away
13.81835162,12.53454989,1.337341835,1.486710713,12.69305846,Go Away
13.82832963,12.10535725,1.014358599,1.756736301,12.27414844,Go Away
13.83830763,11.39583505,0.5613484901,1.909564684,11.568345,Go Away
13.84828463,10.39772236,-0.02955358207,1.681397266,10.53283439,Go Away
13.85826262,9.498520576,-0.336882652,1.116364153,9.569830301,Go Away
13.86824063,8.807510664,-0.5556755215,0.6998450553,8.852728533,Go Away
13.87821863,8.229165487,-0.8585887742,0.6417344029,8.298684374,Go Away
13.88819662,7.762981017,-1.162761517,0.882664977,7.899049694,Go Away
13.89817463,7.358819132,-1.557901733,1.300774225,7.633563415,Go Away
13.90815263,7.024778811,-1.973687298,1.763048078,7.506750124,Go Away
13.91812963,6.623438208,-2.388074208,2.205240546,7.378070072,Go Away
13.92810762,6.139657127,-2.861401638,2.547906971,7.237046283,Go Away
13.93808563,5.659488455,-3.342429265,2.803955083,7.145894421,Go Away
13.94806363,5.220154399,-3.813506101,2.942938429,7.103078722,Go Away
13.95804163,4.807677773,-4.268473858,3.008868124,7.098374605,Go Away
13.96801962,4.46851997,-4.739382879,2.921189125,7.1388211,Go Away
13.97799763,4.154894325,-5.182512948,2.709632185,7.173820035,Go Away
13.98797463,3.877894471,-5.516273772,2.422953142,7.165057137,Go Away
13.99795263,3.600352579,-5.798367428,2.153467837,7.156886701,Go Away
14.00793062,3.241874698,-6.146848617,1.964992196,7.221820671,Go Away
14.01790863,2.921190003,-6.485873104,1.883201343,7.358420228,Go Away
14.02788663,2.720521455,-6.801273086,1.841570045,7.553140592,Go Away
14.03786462,2.485346734,-7.117993369,1.837943602,7.760207128,Go Away
14.04784263,2.376140772,-7.340158328,1.885168931,7.942155321,Go Away
14.05781892,2.350575137,-7.559028381,1.96197474,8.155578362,Go Away
14.06779692,2.156092359,-7.884169239,2.141761419,8.449615425,Go Away
14.07777492,1.813908914,-8.256382522,2.240879033,8.745264818,Go Away
14.08775292,1.605550693,-7.926872624,2.173008354,8.374668228,Go Away
14.09773092,1.066766608,-7.3504237,2.121312536,7.724421431,Go Away
14.10770892,0.07474905074,-7.334697613,2.11798547,7.634738957,Go Away
14.11768592,-0.4853376102,-7.113860557,2.194849459,7.460558208,Go Away
14.12766392,-0.4574820596,-6.862669435,2.18962351,7.218031084,Go Away
14.13764192,-0.2010635269,-6.735452149,2.368903673,7.142719847,Go Away
14.14761992,-0.396563428,-6.698180827,2.38586513,7.121463428,Go Away
14.15759792,-1.06513465,-6.521379737,2.168092892,6.954389426,Go Away
14.16757592,-1.703991492,-6.106510431,1.947719374,6.632244523,Go Away
14.17755392,-2.100511066,-5.706456215,1.609587757,6.290195706,Go Away
14.18753092,-2.327077224,-5.503295876,1.259276243,6.106335281,Go Away
14.19750892,-2.453751304,-5.360940149,0.9517127001,5.972129587,Go Away
14.20748692,-3.068335184,-5.030063757,0.523703531,5.915275783,Go Away
14.21746492,-4.264808239,-4.550551727,0.1830063017,6.239359073,Go Away
14.22744292,-5.504008652,-4.066613941,0.04652980328,6.843509714,Go Away
14.23742092,-6.400326585,-3.669927721,0.225614889,7.38129067,Go Away
14.24739892,-6.87870367,-3.332508879,0.2844157322,7.648730085,Go Away
14.25737592,-7.289280535,-3.06640151,0.06251017056,7.908244841,Go Away
14.26735392,-8.007630858,-2.724283846,-0.1069082252,8.459036813,Go Away
14.27733192,-9.006244075,-2.289937172,-0.08034308195,9.293153373,Go Away
14.28730992,-10.05270389,-1.863201819,0.1147364044,10.22455578,Go Away
14.29728792,-11.04183058,-1.548054729,0.4670732109,11.15959916,Go Away
14.30726592,-12.00271055,-1.432880076,0.8017444825,12.11449545,Go Away
14.31724392,-12.67738217,-1.415773754,1.057955439,12.79998843,Go Away
14.32722092,-13.17779741,-1.350138759,1.268116064,13.30734149,Go Away
14.33719892,-13.47460091,-1.258794725,1.536198038,13.62018128,Go Away
14.34717692,-13.50186764,-1.114909366,1.861076356,13.67505239,Go Away
14.35715492,-13.22886933,-0.9794901904,2.240803896,13.45301405,Go Away
14.36713292,-12.61705411,-0.9407658353,2.731796933,12.94363972,Go Away
14.37711092,-11.89303666,-1.083484675,3.215834123,12.36769377,Go Away
14.38708892,-11.06700518,-1.299285524,3.65491558,11.72711194,Go Away
14.39706592,-10.1632186,-1.543740361,3.966952243,11.01865948,Go Away
14.40704392,-9.340531148,-1.84841655,4.011246071,10.33209857,Go Away
14.41702192,-8.551030735,-2.172668046,3.803354166,9.607607194,Go Away
14.42699992,-7.719989948,-2.518046118,3.453632197,8.824192677,Go Away
14.43697792,-6.872257699,-2.955437729,3.166718681,8.12346264,Go Away
14.44695592,-5.992882074,-3.386619013,2.950282824,7.489191721,Go Away
14.45693392,-5.112222399,-3.753227155,2.794480255,6.930414983,Go Away
14.46691092,-4.194409516,-4.027439935,2.741201595,6.428649143,Go Away
14.47688892,-3.413536085,-4.285462359,2.733846967,6.123016861,Go Away
14.48686692,-2.924000759,-4.557867764,2.710869749,6.055803315,Go Away
14.49684492,-2.62928121,-4.802732198,2.609724905,6.065477749,Go Away
14.50682292,-2.536012858,-5.101085207,2.433121304,6.194554931,Go Away
14.51680092,-2.584694436,-5.396694703,2.284556272,6.405010258,Go Away
14.52677892,-2.527621518,-5.622008972,2.221155059,6.552051985,Go Away
14.53675592,-2.297106736,-5.852175261,2.309061953,6.697493691,Go Away
14.54673392,-2.054645507,-6.13778134,2.419159469,6.909866892,Go Away
14.55671192,-1.827288513,-6.439790028,2.408487862,7.11411925,Go Away
14.56668992,-1.60449644,-6.659541841,2.203347802,7.195738176,Go Away
14.57666792,-1.420459713,-6.795462708,1.844348642,7.183149805,Go Away
14.58664592,-1.159578878,-6.794074579,1.533059399,7.060760843,Go Away
14.59662392,-0.7576944834,-6.794452894,1.394917759,6.977426933,Go Away
14.60660092,-0.181406942,-6.754243931,1.497710349,6.920683192,Go Away
14.61657892,0.3591386166,-6.753296682,1.835701925,7.007552938,Go Away
14.62655692,0.7717374489,-6.763835703,2.202034664,7.154998866,Go Away
14.63653492,0.9724388138,-6.711620652,2.455935824,7.212704749,Go Away
14.64651292,0.8258543799,-6.706874467,2.594669201,7.238543282,Go Away
14.65649092,0.4002952307,-6.627501438,2.57942668,7.123022784,Go Away
14.66646892,0.05210158766,-6.461349297,2.539482888,6.942674028,Go Away
14.67644592,-0.003747261241,-6.374052122,2.537438701,6.860550244,Go Away
14.68642392,0.1339557637,-6.36928781,2.647524815,6.898924482,Go Away
14.69640192,0.3462015058,-6.481744385,2.738847506,7.045150915,Go Away
14.70637992,0.6023436114,-6.595583242,2.697147211,7.151163486,Go Away
14.71635792,0.8598139121,-6.584807408,2.490917376,7.092505759,Go Away
14.72633592,1.207258244,-6.553854588,2.144077208,7.000539229,Go Away
14.73631392,1.505611838,-6.504436845,1.779771992,6.909569742,Go Away
14.74629092,1.783362475,-6.448439814,1.334619956,6.82231399,Go Away
14.75626892,2.229666705,-6.293138936,0.8838440681,6.734700559,Go Away
14.76624692,2.85594297,-6.185481171,0.4939046583,6.830851292,Go Away
14.77622492,3.584934641,-5.998053351,0.1160903272,6.988696398,Go Away
14.78620292,4.388435335,-5.632001864,-0.1908990195,7.142426206,Go Away
14.79618092,5.155171952,-5.089007199,-0.3687654725,7.253259964,Go Away
14.80615892,5.841152675,-4.491500697,-0.4919136813,7.384756065,Go Away
14.81613592,6.55792425,-3.710246027,-0.6675371423,7.564251575,Go Away
14.82611392,7.371785917,-3.041993478,-0.8247390966,8.017302945,Go Away
14.83609192,8.216903291,-2.46483821,-1.010133694,8.637898887,Go Away
14.84606992,8.762677138,-1.811481442,-1.118463742,9.017590409,Go Away
14.85604792,9.074269413,-1.165258278,-1.191375013,9.226026591,Go Away
14.86602592,9.311103281,-0.4895131069,-1.204169744,9.401398416,Go Away
14.87600392,9.599098533,0.3513001317,-1.110187447,9.669468475,Go Away
14.88598092,9.889688194,1.099577674,-0.8031690104,9.982989737,Go Away
14.89595892,10.08486124,1.586994554,-0.3429627331,10.21472473,Go Away
14.90593692,10.08921624,1.895299525,0.033360558,10.26574681,Go Away
14.91591492,9.90439628,2.158403764,0.2512512021,10.13996547,Go Away
14.92589292,9.5799834,2.324667587,0.3513906173,9.864260575,Go Away
14.93587092,9.273550708,2.368280214,0.4071965897,9.579838358,Go Away
14.94584792,9.080946933,2.340817596,0.4399294491,9.388107484,Go Away
14.95582592,8.944939528,2.284957391,0.5179464356,9.246688161,Go Away
14.96580392,8.855526245,2.178961405,0.7354918747,9.149271346,Go Away
14.97578192,8.739366043,1.997787766,1.087998433,9.030582229,Go Away
14.98575992,8.679430913,1.771581797,1.366887231,8.963225075,Go Away
14.99573792,8.583308535,1.452630801,1.613200021,8.853571932,Go Away
15.00571592,8.363870718,1.097795443,1.775948936,8.620526831,Go Away
15.01569292,8.11264919,0.7229047197,1.95244027,8.375541244,Go Away
15.02567092,7.80970027,0.252043646,2.129895225,8.098851645,Go Away
15.03564892,7.378972145,-0.300342232,2.081414645,7.672791037,Go Away
15.04562692,6.977060854,-0.6362875754,1.821682641,7.238975596,Go Away
15.05560492,6.617009779,-0.8981498659,1.606845413,6.868292639,Go Away
15.06558275,6.299324121,-1.172432812,1.613826842,6.607610775,Go Away
15.07556075,6.05745463,-1.533629941,1.779042698,6.496904672,Go Away
15.08553775,5.785832752,-1.835398309,1.964063512,6.379819203,Go Away
15.09551575,5.549799952,-2.05193006,2.208381378,6.315666615,Go Away
15.10549375,5.28443284,-2.429363737,2.540201218,6.346625941,Go Away
15.11547175,4.611960648,-3.160808315,2.682193249,6.201213659,Go Away
15.12544975,3.928586322,-3.597330446,2.309763034,5.805995358,Go Away
15.13542775,3.319525429,-3.86016162,1.802539003,5.400855827,Go Away
15.14540575,2.669005146,-4.165009131,1.473142834,5.161495844,Go Away
15.15538275,2.082511436,-4.421735812,1.314879464,5.061374268,Go Away
15.16536075,1.55245739,-4.588028287,1.356360196,5.02989468,Go Away
15.17533875,1.085078041,-4.596745316,1.583950494,4.981602254,Go Away
15.18531675,0.7092128795,-4.568890935,1.965101831,5.023880222,Go Away
15.19529475,0.6590211113,-4.526457691,2.395425036,5.16344741,Go Away
15.20527275,0.8201942021,-4.439939949,2.710278303,5.266060554,Go Away
15.21525075,0.967438275,-4.537239372,2.814670398,5.42631066,Go Away
15.22522775,0.9588087349,-4.797380242,2.607539215,5.543774178,Go Away
15.23520575,0.7811052,-5.09964153,2.142720362,5.586386991,Go Away
15.24518375,0.4845632927,-5.394284481,1.577092295,5.640950873,Go Away
15.25516175,0.1530190024,-5.650802416,1.172012689,5.773092456,Go Away
15.26513975,-0.0339629674,-5.708531976,1.004414532,5.796321192,Go Away
15.27511775,-0.02820638359,-5.632499462,1.144431666,5.747657751,Go Away
15.28509575,0.3110002443,-5.492423564,1.527257937,5.709286695,Go Away
15.29507275,0.881177153,-5.46066792,1.853675243,5.833650591,Go Away
15.30505075,1.474775669,-5.66412939,1.874053667,6.145681587,Go Away
15.31502875,1.941249577,-5.825326016,1.494833665,6.319604481,Go Away
15.32500675,1.852336231,-6.002733462,0.9248662327,6.349750868,Go Away
15.33498475,1.157891664,-6.153288156,0.3948988719,6.273724042,Go Away
15.34496275,0.1876769114,-6.131286837,0.05855197102,6.134437973,Go Away
15.35494075,-0.6348608547,-5.926441916,-0.01161373973,5.960360473,Go Away
15.36491775,-0.9644128525,-5.541354234,0.172728066,5.62730254,Go Away
15.37489575,-0.6268975317,-5.045370598,0.6506736262,5.125635683,Go Away
15.38487375,0.1261098236,-4.804673474,1.240208327,4.963759419,Go Away
15.39485175,0.5366995525,-5.06892903,1.543233554,5.325754193,Go Away
15.40482975,-0.01722706676,-5.324835931,1.246518788,5.46881921,Go Away
15.41480775,-1.499955241,-5.06288067,0.6112856121,5.315665198,Go Away
15.42478575,-3.275279256,-4.541144727,0.09065647401,5.599791803,Go Away
15.43476275,-4.737538667,-3.91189486,-0.02852037907,6.143940709,Go Away
15.44474075,-5.365073546,-3.2289237,0.1853064501,6.264527188,Go Away
15.45471875,-5.086445534,-2.704196321,0.84402336,5.822111416,Go Away
15.46469675,-4.387736008,-2.568262006,1.619844797,5.335924865,Go Away
15.47467475,-4.208605971,-2.502338743,2.097170552,5.326554959,Go Away
15.48465275,-4.764138236,-2.175448397,2.18045186,5.673090796,Go Away
15.49463075,-5.814917972,-1.61657328,2.173272648,6.41480274,Go Away
15.50460775,-7.059991913,-1.076029767,2.065245339,7.434148518,Go Away
15.51458575,-7.903601875,-0.4624486846,1.937043967,8.150639283,Go Away
15.52456375,-7.994788619,0.03925352812,1.933861327,8.225448652,Go Away
15.53454175,-7.222827514,0.3015338945,2.150517624,7.542206974,Go Away
15.54451975,-6.216302429,0.3042358929,2.468644747,6.695459824,Go Away
15.55449775,-5.730163166,0.1744440776,2.398041957,6.214161719,Go Away
15.56447575,-5.931182254,0.08174582899,1.904060993,6.22985181,Go Away
15.57445275,-6.677629618,0.2075644612,1.396421517,6.825233577,Go Away
15.58443075,-7.701721492,0.3529467076,1.314921856,7.821131939,Go Away
15.59440875,-8.752018833,0.4766305214,1.634815423,8.916144446,Go Away
15.60438675,-9.444205205,0.6797049057,2.237119419,9.729322382,Go Away
15.61436475,-10.01825911,0.59553716,2.555740194,10.35625357,Go Away
15.62434275,-10.08961619,0.7111108857,2.764242548,10.48556486,Go Away
15.63431975,-10.26292299,0.5847104555,3.401142327,10.82761486,Go Away
15.64429775,-10.36274899,0.08558160245,4.094926744,11.14281454,Go Away
15.65427575,-10.0798186,-0.2014465195,4.548889949,11.06054806,Go Away
15.66425375,-9.751928378,-0.3668730211,4.642246594,10.80671811,Go Away
15.67423175,-9.265737659,-0.5712805706,4.371467299,10.26109069,Go Away
15.68420975,-8.735796903,-0.9632545191,3.925996006,9.625770173,Go Away
15.69418775,-8.141713361,-1.373823198,3.669152965,9.035351133,Go Away
15.70416475,-7.366545058,-1.806432956,3.661200167,8.42220712,Go Away
15.71414275,-6.66825887,-2.241611397,3.762029554,7.977679135,Go Away
15.72412075,-6.123020044,-2.722371807,3.776709573,7.691958003,Go Away
15.73409875,-5.578105153,-3.203191273,3.648018204,7.394844708,Go Away
15.74407675,-5.034270828,-3.612227397,3.515417386,7.123919493,Go Away
15.75405475,-4.510871937,-4.014815211,3.442867473,6.95126199,Go Away
15.76403275,-3.95812704,-4.432914519,3.455882206,6.874636181,Go Away
15.77400975,-3.436875247,-4.763983285,3.479801996,6.827640158,Go Away
15.78398775,-2.954999773,-5.047410691,3.501208652,6.816659033,Go Away
15.79396575,-2.577345071,-5.405462018,3.470917736,6.921632551,Go Away
15.80394375,-2.269615467,-5.833692797,3.365954368,7.107233978,Go Away
15.81392175,-1.952178315,-6.35108192,3.256254755,7.399353807,Go Away
15.82389975,-1.652602945,-6.837873148,3.071222832,7.675937426,Go Away
15.83387775,-1.528478251,-7.218905786,2.908839806,7.931594766,Go Away
15.84385475,-1.43290902,-7.49687891,2.768448451,8.119158114,Go Away
15.85383275,-1.220188484,-7.734037884,2.667184031,8.271521781,Go Away
15.86381075,-0.9963523909,-7.946273686,2.574297794,8.412074222,Go Away
15.87378875,-0.7607755275,-8.069186252,2.601628557,8.512286257,Go Away
15.88376675,-0.4743034758,-8.119161819,2.647024001,8.552922804,Go Away
15.89374475,-0.1772243556,-8.151807409,2.60680539,8.560304133,Go Away
15.90372275,0.06250578515,-8.136173124,2.491073205,8.509210644,Go Away
